"Period","Item","Location","Orders_Complete","Orders_Open","Orders_Cancelled","Orders_Returned","Forecast01","Forecast02","Inventory_starting","Inventory_capacity","Inventory_production","Inventory_end","SafetyStock01","SafetyStock02","SafetyStock03","Net_Requirement","Outcome01","Outcome02","Outcome03","Trend_type","Trend_factor1","Trend_factor2","Trend_factor3","Trend_factor4","Trend_factor5","Last_Period","Last_X_Value","Last_Y_Value"
"2026-09-14","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9225.86262292789","0","4997.791863677085","8900","0.0","4997.791863677085","13300.293934391837","5831","0","13300.293934391837","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-09-14","141","8109.862622927891"
"2026-09-21","AS6647437","Accelworks Pvt Ltd","0","0","0","0","6653.040734511909","0","4997.791863677085","8900","0.0","4997.791863677085","11907.061101767864","5832","0","11907.061101767864","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-09-21","142","8163.040734511909"
"2026-09-28","AS6647437","Accelworks Pvt Ltd","0","0","0","0","5507.735922034057","0","4997.791863677085","8900","0.0","4997.791863677085","10286.603883051084","5952","0","10286.603883051084","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-09-28","143","8216.735922034057"
"2026-10-05","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7917.894301339422","0","4997.791863677085","8900","0.0","4997.791863677085","12787.341452009132","6199","0","12787.341452009132","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-10-05","144","8270.894301339422"
"2026-10-12","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7302.455233893879","0","4997.791863677085","8900","0.0","4997.791863677085","10820.182850840818","6246","0","10820.182850840818","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-10-12","145","8325.45523389388"
"2026-10-19","AS6647437","Accelworks Pvt Ltd","0","0","0","0","5818.352211030457","0","4997.791863677085","8900","0.0","4997.791863677085","10872.528316545686","6400","0","10872.528316545686","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-10-19","146","8380.352211030457"
"2026-10-26","AS6647437","Accelworks Pvt Ltd","0","0","0","0","8556.513823795472","0","4997.791863677085","8900","0.0","4997.791863677085","13316.270735693208","6606","0","13316.270735693208","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-10-26","147","8435.513823795472"
"2026-11-02","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9000.86480425187","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6609","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-11-02","148","8490.86480425187"
"2026-11-09","AS6647437","Accelworks Pvt Ltd","0","0","0","0","8433.327123055242","0","4997.791863677085","8900","0.0","4997.791863677085","13246.990684582863","6609","0","13246.990684582863","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-11-09","149","8546.327123055242"
"2026-11-16","AS6647437","Accelworks Pvt Ltd","0","0","0","0","11264.82112729736","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6618","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-11-16","150","8601.82112729736"
"2026-11-23","AS6647437","Accelworks Pvt Ltd","0","0","0","0","8302.266702024956","0","4997.791863677085","8900","0.0","4997.791863677085","12669.400053037432","6470","0","12669.400053037432","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-11-23","151","8657.266702024956"
"2026-11-30","AS6647437","Accelworks Pvt Ltd","0","0","0","0","8742.584438496133","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6527","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-11-30","152","8712.584438496133"
"2026-12-07","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9839.696792138642","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6527","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-12-07","153","8767.696792138642"
"2026-12-14","AS6647437","Accelworks Pvt Ltd","0","0","0","0","11296.52921332436","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6527","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-12-14","154","8822.52921332436"
"2026-12-21","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7535.011234470732","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6389","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-12-21","155","8877.011234470732"
"2026-12-28","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7831.077497616814","0","4997.791863677085","8900","0.0","4997.791863677085","11580.116246425221","6389","0","11580.116246425221","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-12-28","156","8931.077497616814"
"2027-01-04","AS6647437","Accelworks Pvt Ltd","0","0","0","0","10758.668707489505","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6500","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-01-04","157","8984.668707489505"
"2027-01-11","AS6647437","Accelworks Pvt Ltd","0","0","0","0","10674.732496162163","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6500","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-01-11","158","9037.732496162163"
"2027-01-18","AS6647437","Accelworks Pvt Ltd","0","0","0","0","10432.224186696889","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6500","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-01-18","159","9090.224186696889"
"2027-01-25","AS6647437","Accelworks Pvt Ltd","0","0","0","0","6356.107444634888","0","4997.791863677085","8900","0.0","4997.791863677085","11692.661166952334","6500","0","11692.661166952334","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-01-25","160","9142.107444634888"
"2027-02-01","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9628.3548078347","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6519","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-02-01","161","9193.3548078347"
"2027-02-08","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7658.948086932047","0","4997.791863677085","8900","0.0","4997.791863677085","12919.42213039807","6519","0","12919.42213039807","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-02-08","162","9243.948086932047"
"2027-02-15","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7756.878630581748","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6554","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-02-15","163","9293.878630581748"
"2027-02-22","AS6647437","Accelworks Pvt Ltd","0","0","0","0","10231.14745161379","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6441","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-02-22","164","9343.14745161379"
"2027-03-01","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9588.765212263996","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6441","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-03-01","165","9391.765212263996"
"2027-03-08","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7314.752068694621","0","4997.791863677085","8900","0.0","4997.791863677085","11909.62810304193","6441","0","11909.62810304193","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-03-08","166","9439.75206869462"
"2027-03-15","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9421.13737707211","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6562","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-03-15","167","9487.13737707211"
"2027-03-22","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7719.959265488091","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6562","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-03-22","168","9533.95926548809"
"2027-03-29","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7763.264077965943","0","4997.791863677085","8900","0.0","4997.791863677085","11994.396116948916","6438","0","11994.396116948916","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-03-29","169","9580.264077965943"
"2027-04-05","AS6647437","Accelworks Pvt Ltd","0","0","0","0","10138.105698660578","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6548","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-04-05","170","9626.105698660578"
"2027-04-12","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9966.54476610612","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6510","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-04-12","171","9671.54476610612"
"2027-04-19","AS6647437","Accelworks Pvt Ltd","0","0","0","0","10356.647788969543","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6510","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-04-19","172","9716.647788969543"
"2027-04-26","AS6647437","Accelworks Pvt Ltd","0","0","0","0","8983.486176204528","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6510","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-04-26","173","9761.486176204528"
"2027-05-03","AS6647437","Accelworks Pvt Ltd","0","0","0","0","6370.135195748129","0","4997.791863677085","8900","0.0","4997.791863677085","11866.702793622193","6510","0","11866.702793622193","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-05-03","174","9806.13519574813"
"2027-05-10","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9851.672876944758","0","4997.791863677085","8900","0.0","4997.791863677085","13318.009315417137","6633","0","13318.009315417137","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-05-10","175","9850.672876944758"
"2027-05-17","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9915.17887270264","0","4997.791863677085","8900","0.0","4997.791863677085","12888.26830905396","6636","0","12888.26830905396","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-05-17","176","9895.17887270264"
"2027-05-24","AS6647437","Accelworks Pvt Ltd","0","0","0","0","14233.733297975044","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6675","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-05-24","177","9939.733297975044"
"2027-05-31","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9685.415561503867","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6630","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-05-31","178","9984.415561503867"
"2027-06-07","AS6647437","Accelworks Pvt Ltd","0","0","0","0","12123.303207861358","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6630","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-06-07","179","10029.303207861358"
"2027-06-14","AS6647437","Accelworks Pvt Ltd","0","0","0","0","10832.47078667564","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6630","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-06-14","180","10074.47078667564"
"2027-06-21","AS6647437","Accelworks Pvt Ltd","0","0","0","0","11663.988765529268","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6630","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-06-21","181","10119.988765529268"
"2027-06-28","AS6647437","Accelworks Pvt Ltd","0","0","0","0","11043.922502383186","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6630","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-06-28","182","10165.922502383186"
"2027-07-05","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9211.331292510495","0","4997.791863677085","8900","0.0","4997.791863677085","12816.496938765742","6630","0","12816.496938765742","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-07-05","183","10212.331292510495"
"2027-07-12","AS6647437","Accelworks Pvt Ltd","0","0","0","0","13500.267503837837","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6675","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-07-12","184","10259.267503837837"
"2027-07-19","AS6647437","Accelworks Pvt Ltd","0","0","0","0","11325.775813303111","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6675","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-07-19","185","10306.775813303111"
"2027-07-26","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9823.892555365112","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6675","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-07-26","186","10354.892555365112"
"2027-08-02","AS6647437","Accelworks Pvt Ltd","0","0","0","0","11822.6451921653","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6675","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-08-02","187","10403.6451921653"
"2027-08-09","AS6647437","Accelworks Pvt Ltd","0","0","0","0","11237.051913067953","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6675","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-08-09","188","10453.051913067953"
"2027-08-16","AS6647437","Accelworks Pvt Ltd","0","0","0","0","10826.121369418252","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6675","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-08-16","189","10503.121369418252"
"2027-08-23","AS6647437","Accelworks Pvt Ltd","0","0","0","0","12754.85254838621","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6675","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2027-08-23","190","10553.85254838621"
